id,group,time,score
1,Control,t1,297.9725
2,Control,t1,313.8135
3,Control,t1,191.303
4,Control,t1,91.224
5,Control,t1,30.8245
6,Control,t1,113.0605
7,Control,t1,112.4725
8,Control,t1,113.0605
1,EcN,t1,230.713
2,EcN,t1,36.211
3,EcN,t1,33.04
4,EcN,t1,114.1105
5,EcN,t1,229.8695
6,EcN,t1,225.2285
7,EcN,t1,55.4575
8,EcN,t1,240.058
1,Control,t2,75.047
2,Control,t2,89.5545
3,Control,t2,39.249
4,Control,t2,161.532
5,Control,t2,38.255
6,Control,t2,49.8575
7,Control,t2,43.7815
8,Control,t2,93.912
1,EcN,t2,36.155
2,EcN,t2,165.4835
3,EcN,t2,83.664
4,EcN,t2,25.522
5,EcN,t2,39.816
6,EcN,t2,52.8395
7,EcN,t2,281.0185
8,EcN,t2,126.532
1,Control,t3,45.535
2,Control,t3,162.876
3,Control,t3,127.386
4,Control,t3,912.212
5,Control,t3,94.787
6,Control,t3,496.65
7,Control,t3,62.23
8,Control,t3,728.938
1,EcN,t3,40.502
2,EcN,t3,124.642
3,EcN,t3,63.756
4,EcN,t3,379.141
5,EcN,t3,166.061
6,EcN,t3,219.0965
7,EcN,t3,166.061
8,EcN,t3,219.0965
