id,group,time,score
1,Control,t1,2.474176185
2,Control,t1,2.496671623
3,Control,t1,2.281721781
4,Control,t1,1.960109111
5,Control,t1,1.488896041
6,Control,t1,2.053310902
7,Control,t1,2.051046349
8,Control,t1,2.053310902
1,EcN,t1,2.363072066
2,EcN,t1,1.558840518
3,EcN,t1,1.519040039
4,EcN,t1,2.057325608
5,EcN,t1,2.361481351
6,EcN,t1,2.352623344
7,EcN,t1,1.743960288
8,EcN,t1,2.380316184
1,Control,t2,1.875333336
2,Control,t2,1.952087413
3,Control,t2,1.593828596
4,Control,t2,2.20825857
5,Control,t2,1.582688206
6,Control,t2,1.697730498
7,Control,t2,1.641290637
8,Control,t2,1.97272109
1,EcN,t2,1.558168366
2,EcN,t2,2.218754698
3,EcN,t2,1.922538624
4,EcN,t2,1.406914704
5,EcN,t2,1.600057628
6,EcN,t2,1.722958699
7,EcN,t2,2.448734911
8,EcN,t2,2.102200373
1,Control,t3,1.658345341
2,Control,t3,2.211857095
3,Control,t3,2.105121701
4,Control,t3,2.960095781
5,Control,t3,1.976748778
6,Control,t3,2.69605044
7,Control,t3,1.793999801
8,Control,t3,2.862690591
1,EcN,t3,1.607476469
2,EcN,t3,2.095664409
3,EcN,t3,1.804521062
4,EcN,t3,2.578800751
5,EcN,t3,2.220267649
6,EcN,t3,2.34063544
7,EcN,t3,2.220267649
8,EcN,t3,2.34063544
