id,group,time,score
1,Control,t1,20.4855
2,Control,t1,18.8195
3,Control,t1,7.798
4,Control,t1,15.1655
5,Control,t1,56.3815
6,Control,t1,174.4085
7,Control,t1,49.819
8,Control,t1,20.951
1,EcN,t1,41.111
2,EcN,t1,42.063
3,EcN,t1,21.0175
4,EcN,t1,37.7965
5,EcN,t1,21.9555
6,EcN,t1,42.6335
7,EcN,t1,41.1495
8,EcN,t1,84.686
1,Control,t2,35.63
2,Control,t2,53.746
3,Control,t2,49.4935
4,Control,t2,67.1055
5,Control,t2,42.8365
6,Control,t2,88.606
7,Control,t2,122.451
8,Control,t2,67.676
1,EcN,t2,53.13
2,EcN,t2,162.5365
3,EcN,t2,148.981
4,EcN,t2,70.217
5,EcN,t2,9.835
6,EcN,t2,35.119
7,EcN,t2,38.066
8,EcN,t2,3.437
